InningsNo,OverNo,BattingTeamID,OverRuns,BowlerRuns,BowlerID,Wickets,Bowler
1,12,0,2,2,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
1,13,0,8,7,2023-100mb00000002535-239c770f61da11,0,Gerald Coetzee
1,14,0,10,10,2018-100mb00000000054-e3ebefa2050a11,0,Hardik Pandya
1,15,0,9,9,2023-100mb00000002535-239c770f61da11,0,Gerald Coetzee
1,16,0,2,2,2018-100mb00000000009-92bfdfe9e99b11,2,Jasprit Bumrah
1,17,0,19,19,2024-100mb00000003116-51a9a019e5e811,0,Luke Wood
1,18,0,7,6,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
1,19,0,7,7,2023-100mb00000002535-239c770f61da11,1,Gerald Coetzee
2,0,0,2,2,2022-100mb00000001354-5a766b041e0411,1,Azmatullah Omarzai
2,1,0,9,9,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
2,2,0,19,19,2022-100mb00000001354-5a766b041e0411,1,Azmatullah Omarzai
2,3,0,10,10,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
2,4,0,6,6,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
2,5,0,6,6,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,6,0,3,3,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
2,7,0,9,9,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,8,0,7,7,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
2,9,0,17,17,2023-100mb00000002518-9a5f0c5357b311,0,Spencer Johnson
2,10,0,9,9,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
2,11,0,10,10,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,12,0,5,5,2020-100mb00000000544-980117aa639c11,1,Sai Kishore
2,13,0,9,9,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,14,0,5,5,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,15,0,4,4,2019-100mb00000000100-f196053e43f611,1,Mohit Sharma
2,16,0,3,3,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,17,0,9,9,2019-100mb00000000100-f196053e43f611,1,Mohit Sharma
2,18,0,8,8,2023-100mb00000002518-9a5f0c5357b311,2,Spencer Johnson
2,19,0,12,12,2018-100mb00000000021-a294dad8e99c11,2,Umesh Yadav
1,0,0,11,11,2018-100mb00000000054-e3ebefa2050a11,0,Hardik Pandya
1,1,0,7,6,2024-100mb00000003116-51a9a019e5e811,0,Luke Wood
1,2,0,9,9,2018-100mb00000000054-e3ebefa2050a11,0,Hardik Pandya
1,3,0,4,4,2018-100mb00000000009-92bfdfe9e99b11,1,Jasprit Bumrah
1,4,0,12,12,2021-100mb00000000600-e91c35199df211,0,Shams Mulani
1,5,0,4,4,2019-100mb00000000149-10d5663944a911,0,Piyush Chawla
1,6,0,9,9,2021-100mb00000000600-e91c35199df211,0,Shams Mulani
1,7,0,10,10,2019-100mb00000000149-10d5663944a911,1,Piyush Chawla
1,8,0,3,3,2021-100mb00000000600-e91c35199df211,0,Shams Mulani
1,9,0,13,13,2024-100mb00000003107-805cae57df9b11,0,Naman Dhir
1,10,0,17,17,2019-100mb00000000149-10d5663944a911,0,Piyush Chawla
1,11,0,5,4,2023-100mb00000002535-239c770f61da11,1,Gerald Coetzee
1,12,0,2,2,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
1,13,0,8,7,2023-100mb00000002535-239c770f61da11,0,Gerald Coetzee
1,14,0,10,10,2018-100mb00000000054-e3ebefa2050a11,0,Hardik Pandya
1,15,0,9,9,2023-100mb00000002535-239c770f61da11,0,Gerald Coetzee
1,16,0,2,2,2018-100mb00000000009-92bfdfe9e99b11,2,Jasprit Bumrah
1,17,0,19,19,2024-100mb00000003116-51a9a019e5e811,0,Luke Wood
1,18,0,7,6,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
1,19,0,7,7,2023-100mb00000002535-239c770f61da11,1,Gerald Coetzee
2,0,0,2,2,2022-100mb00000001354-5a766b041e0411,1,Azmatullah Omarzai
2,1,0,9,9,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
2,2,0,19,19,2022-100mb00000001354-5a766b041e0411,1,Azmatullah Omarzai
2,3,0,10,10,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
2,4,0,6,6,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
2,5,0,6,6,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,6,0,3,3,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
2,7,0,9,9,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,8,0,7,7,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
2,9,0,17,17,2023-100mb00000002518-9a5f0c5357b311,0,Spencer Johnson
2,10,0,9,9,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
2,11,0,10,10,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,12,0,5,5,2020-100mb00000000544-980117aa639c11,1,Sai Kishore
2,13,0,9,9,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,14,0,5,5,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,15,0,4,4,2019-100mb00000000100-f196053e43f611,1,Mohit Sharma
2,16,0,3,3,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,17,0,9,9,2019-100mb00000000100-f196053e43f611,1,Mohit Sharma
2,18,0,8,8,2023-100mb00000002518-9a5f0c5357b311,2,Spencer Johnson
2,19,0,12,12,2018-100mb00000000021-a294dad8e99c11,2,Umesh Yadav
1,0,0,7,7,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,1,0,2,1,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,2,0,12,12,2019-100mb00000000063-d9aa7a01187311,1,Mohammed Siraj
1,3,0,3,3,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,4,0,10,10,2019-100mb00000000229-75a4b0a0516011,0,Alzarri Joseph
1,5,0,6,6,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,6,0,10,10,2020-100mb00000000550-247665a42ff311,0,Cameron Green
1,7,0,11,11,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
1,8,0,11,11,2018-100mb00000000028-acc7d0a3e99d11,1,Glenn Maxwell
1,9,0,6,6,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
1,10,0,14,14,2018-100mb00000000028-acc7d0a3e99d11,0,Glenn Maxwell
1,11,0,6,6,2019-100mb00000000229-75a4b0a0516011,1,Alzarri Joseph
1,12,0,4,4,2018-100mb00000000028-acc7d0a3e99d11,1,Glenn Maxwell
1,13,0,9,9,2020-100mb00000000550-247665a42ff311,0,Cameron Green
1,14,0,17,17,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
1,15,0,4,3,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,16,0,7,7,2019-100mb00000000229-75a4b0a0516011,0,Alzarri Joseph
1,17,0,13,13,2022-100mb00000000978-bc824605a44611,1,Yash Dayal
1,18,0,4,4,2019-100mb00000000063-d9aa7a01187311,1,Mohammed Siraj
1,19,0,20,20,2019-100mb00000000229-75a4b0a0516011,0,Alzarri Joseph
2,0,0,16,16,2019-100mb00000000138-5bd8fcf6449d11,0,Sam Curran
2,1,0,5,4,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
2,2,0,7,7,2019-100mb00000000116-dbd48930449611,1,Kagiso Rabada
2,3,0,13,13,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
2,4,0,6,5,2019-100mb00000000116-dbd48930449611,1,Kagiso Rabada
2,5,0,3,3,2019-100mb00000000138-5bd8fcf6449d11,0,Sam Curran
2,6,0,6,4,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
2,7,0,5,5,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
2,8,0,16,16,2019-100mb00000000171-b2aa538f44ae11,0,Rahul Chahar
2,9,0,8,4,2019-100mb00000000116-dbd48930449611,0,Kagiso Rabada
2,10,0,3,2,2019-100mb00000000130-89338eb7449a11,1,Harpreet Brar
2,11,0,15,15,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
2,12,0,3,3,2019-100mb00000000130-89338eb7449a11,1,Harpreet Brar
2,13,0,7,7,2019-100mb00000000116-dbd48930449611,0,Kagiso Rabada
2,14,0,5,4,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
2,15,0,12,12,2019-100mb00000000114-8c98068c449611,1,Harshal Patel
2,16,0,11,11,2019-100mb00000000138-5bd8fcf6449d11,1,Sam Curran
2,17,0,13,12,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
2,18,0,13,13,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
2,19,0,11,11,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
1,0,0,7,7,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,1,0,2,1,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,2,0,12,12,2019-100mb00000000063-d9aa7a01187311,1,Mohammed Siraj
1,3,0,3,3,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,4,0,10,10,2019-100mb00000000229-75a4b0a0516011,0,Alzarri Joseph
1,5,0,6,6,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,6,0,10,10,2020-100mb00000000550-247665a42ff311,0,Cameron Green
1,7,0,11,11,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
1,8,0,11,11,2018-100mb00000000028-acc7d0a3e99d11,1,Glenn Maxwell
1,9,0,6,6,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
1,10,0,14,14,2018-100mb00000000028-acc7d0a3e99d11,0,Glenn Maxwell
1,11,0,6,6,2019-100mb00000000229-75a4b0a0516011,1,Alzarri Joseph
1,12,0,4,4,2018-100mb00000000028-acc7d0a3e99d11,1,Glenn Maxwell
1,13,0,9,9,2020-100mb00000000550-247665a42ff311,0,Cameron Green
1,14,0,17,17,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
1,15,0,4,3,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,16,0,7,7,2019-100mb00000000229-75a4b0a0516011,0,Alzarri Joseph
1,17,0,13,13,2022-100mb00000000978-bc824605a44611,1,Yash Dayal
1,18,0,4,4,2019-100mb00000000063-d9aa7a01187311,1,Mohammed Siraj
1,19,0,20,20,2019-100mb00000000229-75a4b0a0516011,0,Alzarri Joseph
2,0,0,16,16,2019-100mb00000000138-5bd8fcf6449d11,0,Sam Curran
2,1,0,5,4,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
2,2,0,7,7,2019-100mb00000000116-dbd48930449611,1,Kagiso Rabada
2,3,0,13,13,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
2,4,0,6,5,2019-100mb00000000116-dbd48930449611,1,Kagiso Rabada
2,5,0,3,3,2019-100mb00000000138-5bd8fcf6449d11,0,Sam Curran
2,6,0,6,4,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
2,7,0,5,5,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
2,8,0,16,16,2019-100mb00000000171-b2aa538f44ae11,0,Rahul Chahar
2,9,0,8,4,2019-100mb00000000116-dbd48930449611,0,Kagiso Rabada
2,10,0,3,2,2019-100mb00000000130-89338eb7449a11,1,Harpreet Brar
2,11,0,15,15,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
2,12,0,3,3,2019-100mb00000000130-89338eb7449a11,1,Harpreet Brar
2,13,0,7,7,2019-100mb00000000116-dbd48930449611,0,Kagiso Rabada
2,14,0,5,4,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
2,15,0,12,12,2019-100mb00000000114-8c98068c449611,1,Harshal Patel
2,16,0,11,11,2019-100mb00000000138-5bd8fcf6449d11,1,Sam Curran
2,17,0,13,12,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
2,18,0,13,13,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
2,19,0,11,11,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
1,0,0,2,2,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,1,0,11,11,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
1,2,0,12,12,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,3,0,16,16,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
1,4,0,17,16,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,5,0,11,11,2019-100mb00000000218-42d9d6f544bf11,1,Rashid Khan
1,6,0,5,5,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
1,7,0,10,10,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,8,0,8,8,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
1,9,0,12,12,2023-100mb00000002518-9a5f0c5357b311,0,Spencer Johnson
1,10,0,15,15,2020-100mb00000000544-980117aa639c11,1,Sai Kishore
1,11,0,7,7,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,12,0,2,2,2023-100mb00000002518-9a5f0c5357b311,1,Spencer Johnson
1,13,0,13,13,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,14,0,14,14,2023-100mb00000002518-9a5f0c5357b311,0,Spencer Johnson
1,15,0,10,10,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,16,0,7,7,2023-100mb00000002518-9a5f0c5357b311,0,Spencer Johnson
1,17,0,11,11,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,18,0,15,15,2019-100mb00000000218-42d9d6f544bf11,1,Rashid Khan
1,19,0,8,8,2019-100mb00000000100-f196053e43f611,2,Mohit Sharma
2,0,0,7,7,2019-100mb00000000091-8640595343ec11,0,Deepak Chahar
2,1,0,10,10,2019-100mb00000000258-e46e7f697acb11,0,Mustafizur Rahman
2,2,0,11,11,2019-100mb00000000091-8640595343ec11,1,Deepak Chahar
2,3,0,4,4,2020-100mb00000000539-04833b65639b11,0,Tushar Deshpande
2,4,0,3,3,2019-100mb00000000091-8640595343ec11,1,Deepak Chahar
2,5,0,8,8,2020-100mb00000000539-04833b65639b11,0,Tushar Deshpande
2,6,0,9,9,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,7,0,5,5,2019-100mb00000000083-a7fea83029c211,1,Daryl Mitchell
2,8,0,10,10,2022-100mb00000001014-1f0cfb3dc17911,0,Matheesha Pathirana
2,9,0,13,13,2019-100mb00000000083-a7fea83029c211,0,Daryl Mitchell
2,10,0,13,13,2019-100mb00000000258-e46e7f697acb11,0,Mustafizur Rahman
2,11,0,4,4,2020-100mb00000000539-04833b65639b11,1,Tushar Deshpande
2,12,0,6,6,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,13,0,7,7,2019-100mb00000000091-8640595343ec11,0,Deepak Chahar
2,14,0,4,4,2022-100mb00000001014-1f0cfb3dc17911,1,Matheesha Pathirana
2,15,0,6,5,2020-100mb00000000539-04833b65639b11,1,Tushar Deshpande
2,16,0,1,1,2019-100mb00000000258-e46e7f697acb11,1,Mustafizur Rahman
2,17,0,7,7,2022-100mb00000001014-1f0cfb3dc17911,0,Matheesha Pathirana
2,18,0,7,6,2019-100mb00000000258-e46e7f697acb11,1,Mustafizur Rahman
2,19,0,8,8,2022-100mb00000001014-1f0cfb3dc17911,0,Matheesha Pathirana
1,0,0,2,2,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,1,0,11,11,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
1,2,0,12,12,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,3,0,16,16,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
1,4,0,17,16,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
1,5,0,11,11,2019-100mb00000000218-42d9d6f544bf11,1,Rashid Khan
1,6,0,5,5,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
1,7,0,10,10,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,8,0,8,8,2020-100mb00000000544-980117aa639c11,0,Sai Kishore
1,9,0,12,12,2023-100mb00000002518-9a5f0c5357b311,0,Spencer Johnson
1,10,0,15,15,2020-100mb00000000544-980117aa639c11,1,Sai Kishore
1,11,0,7,7,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,12,0,2,2,2023-100mb00000002518-9a5f0c5357b311,1,Spencer Johnson
1,13,0,13,13,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
1,14,0,14,14,2023-100mb00000002518-9a5f0c5357b311,0,Spencer Johnson
1,15,0,10,10,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,16,0,7,7,2023-100mb00000002518-9a5f0c5357b311,0,Spencer Johnson
1,17,0,11,11,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
1,18,0,15,15,2019-100mb00000000218-42d9d6f544bf11,1,Rashid Khan
1,19,0,8,8,2019-100mb00000000100-f196053e43f611,2,Mohit Sharma
2,0,0,7,7,2019-100mb00000000091-8640595343ec11,0,Deepak Chahar
2,1,0,10,10,2019-100mb00000000258-e46e7f697acb11,0,Mustafizur Rahman
2,2,0,11,11,2019-100mb00000000091-8640595343ec11,1,Deepak Chahar
2,3,0,4,4,2020-100mb00000000539-04833b65639b11,0,Tushar Deshpande
2,4,0,3,3,2019-100mb00000000091-8640595343ec11,1,Deepak Chahar
2,5,0,8,8,2020-100mb00000000539-04833b65639b11,0,Tushar Deshpande
2,6,0,9,9,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,7,0,5,5,2019-100mb00000000083-a7fea83029c211,1,Daryl Mitchell
2,8,0,10,10,2022-100mb00000001014-1f0cfb3dc17911,0,Matheesha Pathirana
2,9,0,13,13,2019-100mb00000000083-a7fea83029c211,0,Daryl Mitchell
2,10,0,13,13,2019-100mb00000000258-e46e7f697acb11,0,Mustafizur Rahman
2,11,0,4,4,2020-100mb00000000539-04833b65639b11,1,Tushar Deshpande
2,12,0,6,6,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,13,0,7,7,2019-100mb00000000091-8640595343ec11,0,Deepak Chahar
2,14,0,4,4,2022-100mb00000001014-1f0cfb3dc17911,1,Matheesha Pathirana
2,15,0,6,5,2020-100mb00000000539-04833b65639b11,1,Tushar Deshpande
2,16,0,1,1,2019-100mb00000000258-e46e7f697acb11,1,Mustafizur Rahman
2,17,0,7,7,2022-100mb00000001014-1f0cfb3dc17911,0,Matheesha Pathirana
2,18,0,7,6,2019-100mb00000000258-e46e7f697acb11,1,Mustafizur Rahman
2,19,0,8,8,2022-100mb00000001014-1f0cfb3dc17911,0,Matheesha Pathirana
1,0,0,7,7,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
1,1,0,10,10,2022-100mb00000001013-30676520bcc011,1,Harshit Rana
1,2,0,17,17,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
1,3,0,9,9,2022-100mb00000001013-30676520bcc011,0,Harshit Rana
1,4,0,3,3,2019-100mb00000000160-970c8ab644ac11,0,Anukul Roy
1,5,0,15,15,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
1,6,0,3,3,2019-100mb00000000160-970c8ab644ac11,0,Anukul Roy
1,7,0,10,10,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
1,8,0,8,8,2019-100mb00000000141-e67c41d144a711,1,Andre Russell
1,9,0,3,3,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
1,10,0,2,1,2019-100mb00000000141-e67c41d144a711,0,Andre Russell
1,11,0,17,17,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
1,12,0,5,5,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
1,13,0,15,15,2022-100mb00000001013-30676520bcc011,0,Harshit Rana
1,14,0,10,10,2019-100mb00000000156-a6b6f42c44aa11,1,Sunil Narine
1,15,0,7,7,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
1,16,0,7,7,2019-100mb00000000141-e67c41d144a711,1,Andre Russell
1,17,0,5,5,2022-100mb00000001013-30676520bcc011,1,Harshit Rana
1,18,0,13,13,2019-100mb00000000141-e67c41d144a711,0,Andre Russell
1,19,0,16,16,2018-100mb00000000031-b334eaf6f08611,1,Mitchell Starc
2,0,0,18,18,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,1,0,14,13,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
2,2,0,14,14,2019-100mb00000000229-75a4b0a0516011,0,Alzarri Joseph
2,3,0,7,7,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
2,4,0,11,11,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,5,0,21,17,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
2,6,0,4,4,2022-100mb00000001547-613ed5ea54ee11,1,Mayank Dagar
2,7,0,4,4,2023-100mb00000002034-c2959cc8d5eb11,1,Vyshak Vijaykumar
2,8,0,11,9,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
2,9,0,8,8,2023-100mb00000002034-c2959cc8d5eb11,0,Vyshak Vijaykumar
2,10,0,20,20,2019-100mb00000000229-75a4b0a0516011,0,Alzarri Joseph
2,11,0,5,5,2023-100mb00000002034-c2959cc8d5eb11,0,Vyshak Vijaykumar
2,12,0,7,7,2020-100mb00000000550-247665a42ff311,0,Cameron Green
2,13,0,6,6,2023-100mb00000002034-c2959cc8d5eb11,0,Vyshak Vijaykumar
2,14,0,17,17,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,15,0,9,9,2022-100mb00000000978-bc824605a44611,1,Yash Dayal
2,16,0,10,10,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
1,0,0,7,7,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
1,1,0,10,10,2022-100mb00000001013-30676520bcc011,1,Harshit Rana
1,2,0,17,17,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
1,3,0,9,9,2022-100mb00000001013-30676520bcc011,0,Harshit Rana
1,4,0,3,3,2019-100mb00000000160-970c8ab644ac11,0,Anukul Roy
1,5,0,15,15,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
1,6,0,3,3,2019-100mb00000000160-970c8ab644ac11,0,Anukul Roy
1,7,0,10,10,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
1,8,0,8,8,2019-100mb00000000141-e67c41d144a711,1,Andre Russell
1,9,0,3,3,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
1,10,0,2,1,2019-100mb00000000141-e67c41d144a711,0,Andre Russell
1,11,0,17,17,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
1,12,0,5,5,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
1,13,0,15,15,2022-100mb00000001013-30676520bcc011,0,Harshit Rana
1,14,0,10,10,2019-100mb00000000156-a6b6f42c44aa11,1,Sunil Narine
1,15,0,7,7,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
1,16,0,7,7,2019-100mb00000000141-e67c41d144a711,1,Andre Russell
1,17,0,5,5,2022-100mb00000001013-30676520bcc011,1,Harshit Rana
1,18,0,13,13,2019-100mb00000000141-e67c41d144a711,0,Andre Russell
1,19,0,16,16,2018-100mb00000000031-b334eaf6f08611,1,Mitchell Starc
2,0,0,18,18,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,1,0,14,13,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
2,2,0,14,14,2019-100mb00000000229-75a4b0a0516011,0,Alzarri Joseph
2,3,0,7,7,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
2,4,0,11,11,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,5,0,21,17,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
2,6,0,4,4,2022-100mb00000001547-613ed5ea54ee11,1,Mayank Dagar
2,7,0,4,4,2023-100mb00000002034-c2959cc8d5eb11,1,Vyshak Vijaykumar
2,8,0,11,9,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
2,9,0,8,8,2023-100mb00000002034-c2959cc8d5eb11,0,Vyshak Vijaykumar
2,10,0,20,20,2019-100mb00000000229-75a4b0a0516011,0,Alzarri Joseph
2,11,0,5,5,2023-100mb00000002034-c2959cc8d5eb11,0,Vyshak Vijaykumar
2,12,0,7,7,2020-100mb00000000550-247665a42ff311,0,Cameron Green
2,13,0,6,6,2023-100mb00000002034-c2959cc8d5eb11,0,Vyshak Vijaykumar
2,14,0,17,17,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,15,0,9,9,2022-100mb00000000978-bc824605a44611,1,Yash Dayal
2,16,0,10,10,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
1,0,0,4,4,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,1,0,5,5,2022-100mb00000001462-cbc59298427c11,1,Mukesh Kumar
1,2,0,3,3,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,3,0,14,14,2022-100mb00000001462-cbc59298427c11,0,Mukesh Kumar
1,4,0,3,3,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
1,5,0,2,2,2018-100mb00000000008-787fc4ece99b11,1,Khaleel Ahmed
1,6,0,4,4,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
1,7,0,3,3,2018-100mb00000000014-227bc550e99c11,1,Kuldeep Yadav
1,8,0,8,8,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
1,9,0,12,12,2018-100mb00000000014-227bc550e99c11,0,Kuldeep Yadav
1,10,0,15,14,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
1,11,0,4,4,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
1,12,0,11,11,2018-100mb00000000014-227bc550e99c11,0,Kuldeep Yadav
1,13,0,5,5,2019-100mb00000000110-79ae08f5449411,1,Axar Patel
1,14,0,15,15,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,15,0,15,15,2022-100mb00000001462-cbc59298427c11,0,Mukesh Kumar
1,16,0,15,15,2018-100mb00000000014-227bc550e99c11,0,Kuldeep Yadav
1,17,0,7,6,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
1,18,0,15,15,2022-100mb00000001462-cbc59298427c11,0,Mukesh Kumar
1,19,0,25,25,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
2,0,0,2,2,2019-100mb00000000066-573f78a31e3711,0,Trent Boult
2,1,0,13,13,2023-100mb00000002806-75b62b2495ca11,0,Nandre Burger
2,2,0,14,14,2019-100mb00000000066-573f78a31e3711,0,Trent Boult
2,3,0,5,5,2023-100mb00000002806-75b62b2495ca11,2,Nandre Burger
2,4,0,13,13,2019-100mb00000000066-573f78a31e3711,0,Trent Boult
2,5,0,12,11,2023-100mb00000002806-75b62b2495ca11,0,Nandre Burger
2,6,0,4,4,2018-100mb00000000045-f658f1b6f88a11,0,Ravichandran Ashwin
2,7,0,10,10,2019-100mb00000000109-5cc123ab449411,0,Avesh Khan
2,8,0,7,7,2018-100mb00000000045-f658f1b6f88a11,0,Ravichandran Ashwin
2,9,0,9,9,2018-100mb00000000010-b76159ade99b11,0,Yuzvendra Chahal
2,10,0,4,4,2019-100mb00000000220-18a6ceb644c011,0,Sandeep Sharma
