MatchID,InningsNo,TeamID,PlayerID,PlayerName,PlayerImage,PlayingOrder,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage,DotBallFrequency,Ones,Twos,Threes,Fours,Sixes,BoundaryPercentage,BoundaryFrequency,StrikeRate,MinOver,MinStrikerOver,WicketNo,AgainstFast,AgainstSpin,AgainstFastPercent,AgainstSpinPercent,PLAYER_ID
1358,1,35,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan ,https://scores.iplt20.com/ipl/playerimages/wka0wrWIzF1711262830218.png,8.0,8,,not out,not out,4,3,0,0.00,,2,1,0,0,0,0.00,,133.33,0,0,,3,0,100.00,0.00,218
1358,1,35,2019-100mb00000000100-f196053e43f611,Mohit Sharma  (IP),https://scores.iplt20.com/ipl/playerimages/fCTMuvjb7Q1711262710100.png,,3,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,100
1358,1,35,2018-100mb00000000021-a294dad8e99c11,Umesh Yadav ,https://scores.iplt20.com/ipl/playerimages/Wh23cInkS2171126281221.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,21
1358,1,35,2020-100mb00000000544-980117aa639c11,Sai Kishore ,https://scores.iplt20.com/ipl/playerimages/6UOmJx4wQI1711263099544.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,544
1358,1,35,2023-100mb00000002518-9a5f0c5357b311,Spencer Johnson ,https://scores.iplt20.com/ipl/playerimages/81YMDUAVI517112629762518.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,2518
1358,2,17,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan (wk),https://scores.iplt20.com/ipl/playerimages/i0C5Zzihcj1711208518164.png,1.0,2,Azmatullah Omarzai,c Wriddhiman Saha b Azmatullah Omarzai,c Wriddhiman Saha b Azmatullah Omarzai,0,4,4,100.00,1.00,0,0,0,0,0,,,0.00,0,0,5,4,0,100.00,0.00,164
1358,2,17,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma ,https://scores.iplt20.com/ipl/playerimages/PkGocfnXm717112088856.png,2.0,3,Sai Kishore,lbw Sai Kishore,lbw Sai Kishore,43,29,12,41.38,2.42,9,0,0,7,1,79.07,3.63,148.28,0,0,10,17,12,58.62,41.38,6
1358,2,17,2024-100mb00000003107-805cae57df9b11,Naman Dhir ,https://scores.iplt20.com/ipl/playerimages/RRA6S1AvfP17112086833107.png,3.0,4,Azmatullah Omarzai,lbw Azmatullah Omarzai,lbw Azmatullah Omarzai,20,10,4,40.00,2.50,2,0,0,3,1,90.00,2.50,200.00,0,0,8,10,0,100.00,0.00,3107
1358,2,17,202265c5509b72a911ec8ab502ab46c,Dewald Brevis  (IP),https://scores.iplt20.com/ipl/playerimages/wKdbd3lbUP1711209046797.png,4.0,11,Mohit Sharma,c & b Mohit Sharma,c & b Mohit Sharma,46,38,15,39.47,2.53,16,2,0,2,3,56.52,7.60,121.05,0,0,1,15,23,39.47,60.53,797
1358,2,17,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma ,https://scores.iplt20.com/ipl/playerimages/B0PfgYgVYQ1711209116993.png,5.0,5,Spencer Johnson,c (Sub) Abhinav Manohar b Spencer Johnson,c (Sub) Abhinav Manohar b Spencer Johnson,25,19,6,31.58,3.17,7,4,0,1,1,40.00,9.50,131.58,0,0,7,9,10,47.37,52.63,993
1358,2,17,2021-100mb00000000636-9e985b64160411,Tim David ,https://scores.iplt20.com/ipl/playerimages/8fc3ohcEyv1711209012636.png,6.0,6,Mohit Sharma,c David Miller b Mohit Sharma,c David Miller b Mohit Sharma,11,10,4,40.00,2.50,3,2,0,1,0,36.36,10.00,110.00,0,0,3,7,3,70.00,30.00,636
1358,2,17,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya (c),https://scores.iplt20.com/ipl/playerimages/F6YZ6vemsO171120879054.png,7.0,1,Umesh Yadav,c Rahul Tewatia b Umesh Yadav,c Rahul Tewatia b Umesh Yadav,11,4,1,25.00,4.00,1,0,0,1,1,90.91,2.00,275.00,0,0,2,4,0,100.00,0.00,54
1358,2,17,2023-100mb00000002535-239c770f61da11,Gerald Coetzee ,https://scores.iplt20.com/ipl/playerimages/hBzYnHZ4TB17112085892535.png,8.0,8,Spencer Johnson,c & b Spencer Johnson,c & b Spencer Johnson,1,3,2,66.67,1.50,1,0,0,0,0,0.00,,33.33,0,0,6,3,0,100.00,0.00,2535
1358,2,17,2021-100mb00000000600-e91c35199df211,Shams Mulani ,https://scores.iplt20.com/ipl/playerimages/ZMZpU7fpIX1711208914600.png,9.0,7,,not out,not out,1,1,0,0.00,,1,0,0,0,0,0.00,,100.00,0,0,,1,0,100.00,0.00,600
1358,2,17,2019-100mb00000000149-10d5663944a911,Piyush Chawla ,https://scores.iplt20.com/ipl/playerimages/Ty5NxH0FWU1711208476149.png,10.0,9,Umesh Yadav,c Rashid Khan b Umesh Yadav,c Rashid Khan b Umesh Yadav,0,1,1,100.00,1.00,0,0,0,0,0,,,0.00,0,0,4,1,0,100.00,0.00,149
1358,2,17,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah ,https://scores.iplt20.com/ipl/playerimages/7ID0MgCukM17112091009.png,11.0,10,,not out,not out,1,1,0,0.00,,1,0,0,0,0,0.00,,100.00,0,0,,1,0,100.00,0.00,9
1358,2,17,2024-100mb00000003116-51a9a019e5e811,Luke Wood  (RP),https://scores.iplt20.com/ipl/playerimages/I73cB382cj17112087173116.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,3116
1359,1,15,2018-100mb00000000011-cbf5eb14e99b11,Shikhar Dhawan (c),https://scores.iplt20.com/ipl/playerimages/subiZWRent171117006111.png,1.0,1,Glenn Maxwell,c Virat Kohli b Glenn Maxwell,c Virat Kohli b Glenn Maxwell,45,37,14,37.84,2.64,15,2,0,5,1,57.78,6.17,121.62,0,0,1,26,11,70.27,29.73,11
1359,1,15,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow ,https://scores.iplt20.com/ipl/playerimages/USwdQomYyg1711170377216.png,2.0,2,Mohammed Siraj,c Virat Kohli b Mohammed Siraj,c Virat Kohli b Mohammed Siraj,8,6,4,66.67,1.50,0,0,0,2,0,100.00,3.00,133.33,0,0,2,6,0,100.00,0.00,216
1359,1,15,2019-100mb00000000137-d774e3d1449c11,Simran Singh  (RP),https://scores.iplt20.com/ipl/playerimages/u61HfGHXit1711170179137.png,3.0,11,Glenn Maxwell,c Anuj Rawat b Glenn Maxwell,c Anuj Rawat b Glenn Maxwell,25,17,8,47.06,2.13,5,0,0,2,2,80.00,4.25,147.06,0,0,4,12,5,70.59,29.41,137
1359,1,15,2019-100mb00000000183-f4a991db44b611,Liam Livingstone ,https://scores.iplt20.com/ipl/playerimages/pUwFBE2gZx1711170298183.png,4.0,6,Alzarri Joseph,c Anuj Rawat b Alzarri Joseph,c Anuj Rawat b Alzarri Joseph,17,13,6,46.15,2.17,3,2,0,1,1,58.82,6.50,130.77,0,0,6,4,9,30.77,69.23,183
1359,1,15,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran ,https://scores.iplt20.com/ipl/playerimages/FI9s4lCvoB1711173253138.png,5.0,4,Yash Dayal,c Anuj Rawat b Yash Dayal,c Anuj Rawat b Yash Dayal,23,17,5,29.41,3.40,7,2,0,3,0,52.17,5.67,135.29,0,0,5,13,4,76.47,23.53,138
1359,1,15,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma (wk),https://scores.iplt20.com/ipl/playerimages/1eHCSP8cYW17111700351000.png,6.0,5,Mohammed Siraj,c Anuj Rawat b Mohammed Siraj,c Anuj Rawat b Mohammed Siraj,27,20,7,35.00,2.86,9,1,0,1,2,59.26,6.67,135.00,0,0,3,13,7,65.00,35.00,1000
1359,1,15,2019-100mb00000000191-df21803b44b711,Shashank Singh ,https://scores.iplt20.com/ipl/playerimages/sL3P8qAVv41711170317191.png,7.0,7,,not out,not out,21,8,1,12.50,8.00,3,1,0,1,2,76.19,2.67,262.50,0,0,,8,0,100.00,0.00,191
1359,1,15,2019-100mb00000000130-89338eb7449a11,Harpreet Brar ,https://scores.iplt20.com/ipl/playerimages/Cmg9oXuZj31711170126130.png,8.0,8,,not out,not out,2,2,1,50.00,2.00,0,1,0,0,0,0.00,,100.00,0,0,,2,0,100.00,0.00,130
1359,1,15,2019-100mb00000000125-2485f88b449911,Arshdeep Singh  (IP),https://scores.iplt20.com/ipl/playerimages/A3OtoulUW21711170102125.png,,3,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,125
1359,1,15,2019-100mb00000000114-8c98068c449611,Harshal Patel ,https://scores.iplt20.com/ipl/playerimages/07aAWmz69E1711170075114.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,114
1359,1,15,2019-100mb00000000116-dbd48930449611,Kagiso Rabada ,https://scores.iplt20.com/ipl/playerimages/aB3QYts8Ln1711170090116.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,116
1359,1,15,2019-100mb00000000171-b2aa538f44ae11,Rahul Chahar ,https://scores.iplt20.com/ipl/playerimages/TN9gJjaQd61711170274171.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,171
1359,2,19,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli ,https://scores.iplt20.com/ipl/playerimages/a3RNqA3e5J17110081032.png,1.0,2,Harshal Patel,c Harpreet Brar b Harshal Patel,c Harpreet Brar b Harshal Patel,77,49,19,38.78,2.58,13,4,0,11,2,72.73,3.77,157.14,0,0,2,37,12,75.51,24.49,2
1359,2,19,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis (c),https://scores.iplt20.com/ipl/playerimages/7bYSLKJKQM171100953594.png,2.0,1,Kagiso Rabada,c Sam Curran b Kagiso Rabada,c Sam Curran b Kagiso Rabada,3,7,5,71.43,1.40,1,1,0,0,0,0.00,,42.86,0,0,3,7,0,100.00,0.00,94
1359,2,19,2020-100mb00000000550-247665a42ff311,Cameron Green ,https://scores.iplt20.com/ipl/playerimages/3pTZg5UXcn1711009401550.png,3.0,5,Kagiso Rabada,c Jitesh Sharma b Kagiso Rabada,c Jitesh Sharma b Kagiso Rabada,3,5,3,60.00,1.67,1,1,0,0,0,0.00,,60.00,0,0,1,5,0,100.00,0.00,550
1359,2,19,2021-100mb00000000597-a0edfee691e511,Rajat Patidar ,https://scores.iplt20.com/ipl/playerimages/etgAYU3yll1711009471597.png,4.0,3,Harpreet Brar,b Harpreet Brar,b Harpreet Brar,18,18,9,50.00,2.00,6,1,0,1,1,55.56,9.00,100.00,0,0,10,10,8,55.56,44.44,597
1359,2,19,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell ,https://scores.iplt20.com/ipl/playerimages/CfuajTsWdr171100814128.png,5.0,4,Harpreet Brar,b Harpreet Brar,b Harpreet Brar,3,5,2,40.00,2.50,3,0,0,0,0,0.00,,60.00,0,0,8,2,3,40.00,60.00,28
1359,2,19,2020-100mb00000000534-1ea324c4639911,Anuj Rawat (wk),https://scores.iplt20.com/ipl/playerimages/33bkamzpo71711009391534.png,6.0,7,Sam Curran,lbw Sam Curran,lbw Sam Curran,11,14,6,42.86,2.33,7,0,0,1,0,36.36,14.00,78.57,0,0,9,7,7,50.00,50.00,534
1359,2,19,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik ,https://scores.iplt20.com/ipl/playerimages/JCXtEQbAYN171100789113.png,7.0,6,,not out,not out,28,10,2,20.00,5.00,2,1,0,3,2,85.71,2.00,280.00,0,0,,10,0,100.00,0.00,13
1359,2,19,2019-100mb00000000184-117a285844b711,Mahipal Lomror  (IP),https://scores.iplt20.com/ipl/playerimages/BOdFMN0Fsy1711008079184.png,8.0,11,,not out,not out,17,8,2,25.00,4.00,3,0,0,2,1,82.35,2.67,212.50,0,0,,8,0,100.00,0.00,184
1359,2,19,2019-100mb00000000229-75a4b0a0516011,Alzarri Joseph ,https://scores.iplt20.com/ipl/playerimages/tvFHwpHaWu1711008131229.png,,8,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,229
1359,2,19,2022-100mb00000001547-613ed5ea54ee11,Mayank Dagar ,https://scores.iplt20.com/ipl/playerimages/kyHFvTvYdV17110079641547.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1547
1359,2,19,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj ,https://scores.iplt20.com/ipl/playerimages/OmiyFl2S9H171100950463.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,63
1359,2,19,2022-100mb00000000978-bc824605a44611,Yash Dayal  (RP),https://scores.iplt20.com/ipl/playerimages/TcWxpwQ09F1711009550978.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,978
1360,1,13,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad (c),https://scores.iplt20.com/ipl/playerimages/kj0w9hIoW31711007388102.png,1.0,1,Spencer Johnson,c Wriddhiman Saha b Spencer Johnson,c Wriddhiman Saha b Spencer Johnson,46,36,13,36.11,2.77,14,3,0,5,1,56.52,6.00,127.78,0,0,2,22,14,61.11,38.89,102
1360,1,13,2021-100mb00000000724-7645abdd460011,Rachin Ravindra ,https://scores.iplt20.com/ipl/playerimages/4kArkYqm8q1711007201724.png,2.0,2,Rashid Khan,st Wriddhiman Saha b Rashid Khan,st Wriddhiman Saha b Rashid Khan,46,20,7,35.00,2.86,4,0,0,6,3,91.30,2.22,230.00,0,0,4,18,2,90.00,10.00,724
1360,1,13,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane ,https://scores.iplt20.com/ipl/playerimages/kgmWgHr8dK171100735244.png,3.0,3,Sai Kishore,st Wriddhiman Saha b Sai Kishore,st Wriddhiman Saha b Sai Kishore,12,12,3,25.00,4.00,8,0,0,0,0,0.00,,100.00,0,0,3,1,11,8.33,91.67,44
1360,1,13,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube  (RP),https://scores.iplt20.com/ipl/playerimages/op1NfcpXJc1711105807211.png,4.0,11,Rashid Khan,c Vijay Shankar b Rashid Khan,c Vijay Shankar b Rashid Khan,51,23,4,17.39,5.75,11,1,0,2,5,74.51,3.29,221.74,0,0,5,17,6,73.91,26.09,211
1360,1,13,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell ,https://scores.iplt20.com/ipl/playerimages/uhisPQX4Fe171100704983.png,5.0,4,,not out,not out,24,20,4,20.00,5.00,12,2,0,2,0,33.33,10.00,120.00,0,0,,15,5,75.00,25.00,83
1360,1,13,2022-100mb00000001229-0174f02b040d11,Sameer Rizwi ,https://scores.iplt20.com/ipl/playerimages/lOiPnmLcVF17110074081229.png,6.0,7,Mohit Sharma,c David Miller b Mohit Sharma,c David Miller b Mohit Sharma,14,6,3,50.00,2.00,0,1,0,0,2,85.71,3.00,233.33,0,0,1,2,4,33.33,66.67,1229
1360,1,13,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja ,https://scores.iplt20.com/ipl/playerimages/NcCLI8nzgA171100732646.png,7.0,6,Mohit Sharma,run out (Vijay Shankar),run out (Vijay Shankar),7,3,0,0.00,,1,1,0,1,0,57.14,3.00,233.33,0,0,6,3,0,100.00,0.00,46
1360,1,13,2022-100mb00000001014-1f0cfb3dc17911,Matheesha Pathirana  (IP),https://scores.iplt20.com/ipl/playerimages/KJCZZ2GM6p17114657091014.png,,5,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1014
1360,1,13,2019-100mb00000000057-57100cf415ba11,MS Dhoni (wk),https://scores.iplt20.com/ipl/playerimages/PkWRbVH7sK171100730157.png,,8,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,57
1360,1,13,2019-100mb00000000091-8640595343ec11,Deepak Chahar ,https://scores.iplt20.com/ipl/playerimages/NJaUjZR0DV171100696191.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,91
1360,1,13,2020-100mb00000000539-04833b65639b11,Tushar Deshpande ,https://scores.iplt20.com/ipl/playerimages/FrVWc2S2Nm1711007317539.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,539
1360,1,13,2019-100mb00000000258-e46e7f697acb11,Mustafizur Rahman ,https://scores.iplt20.com/ipl/playerimages/q4cdVvsO361711105817258.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,258
1360,2,35,2019-100mb00000000225-a11ad1bc44c011,Wriddhiman Saha (wk),https://scores.iplt20.com/ipl/playerimages/O1Ae7XNNZS1711262843225.png,1.0,2,Deepak Chahar,c Tushar Deshpande b Deepak Chahar,c Tushar Deshpande b Deepak Chahar,21,17,8,47.06,2.13,5,0,0,4,0,76.19,4.25,123.53,0,0,3,17,0,100.00,0.00,225
1360,2,35,2019-100mb00000000062-8fa4884a17f311,Shubman Gill (c),https://scores.iplt20.com/ipl/playerimages/my5xvakffA171126318662.png,2.0,1,Deepak Chahar,lbw Deepak Chahar,lbw Deepak Chahar,8,5,2,40.00,2.50,2,0,0,0,1,75.00,5.00,160.00,0,0,12,5,0,100.00,0.00,62
1360,2,35,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan  (IP),https://scores.iplt20.com/ipl/playerimages/YqiCcPXvnI1711263560976.png,3.0,10,Matheesha Pathirana,c Sameer Rizwi b Matheesha Pathirana,c Sameer Rizwi b Matheesha Pathirana,37,31,7,22.58,4.43,17,4,0,3,0,32.43,10.33,119.35,0,0,1,25,6,80.65,19.35,976
1360,2,35,2019-100mb00000000061-6d68257c17f311,Vijay Shankar ,https://scores.iplt20.com/ipl/playerimages/Ke67FJi2m1171126316961.png,4.0,5,Daryl Mitchell,c MS Dhoni b Daryl Mitchell,c MS Dhoni b Daryl Mitchell,12,12,6,50.00,2.00,4,1,0,0,1,50.00,12.00,100.00,0,0,4,10,2,83.33,16.67,61
1360,2,35,2019-100mb00000000128-e95bebea449911,David Miller ,https://scores.iplt20.com/ipl/playerimages/lrQWfzyC4R1711262763128.png,5.0,4,Tushar Deshpande,c Ajinkya Rahane b Tushar Deshpande,c Ajinkya Rahane b Tushar Deshpande,21,16,6,37.50,2.67,5,2,0,3,0,57.14,5.33,131.25,0,0,2,16,0,100.00,0.00,128
1360,2,35,2022-100mb00000001354-5a766b041e0411,Azmatullah Omarzai ,https://scores.iplt20.com/ipl/playerimages/GOULk3TwEz17112627831354.png,6.0,3,Tushar Deshpande,c Rachin Ravindra b Tushar Deshpande,c Rachin Ravindra b Tushar Deshpande,11,10,3,30.00,3.33,5,1,0,1,0,36.36,10.00,110.00,0,0,6,6,4,60.00,40.00,1354
1360,2,35,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia ,https://scores.iplt20.com/ipl/playerimages/UJBfjMpLzp1711262739120.png,7.0,6,Mustafizur Rahman,c Rachin Ravindra b Mustafizur Rahman,c Rachin Ravindra b Mustafizur Rahman,6,11,8,72.73,1.38,2,0,0,1,0,66.67,11.00,54.55,0,0,5,11,0,100.00,0.00,120
1360,2,35,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan ,https://scores.iplt20.com/ipl/playerimages/wka0wrWIzF1711262830218.png,8.0,7,Mustafizur Rahman,c Rachin Ravindra b Mustafizur Rahman,c Rachin Ravindra b Mustafizur Rahman,1,2,1,50.00,2.00,1,0,0,0,0,0.00,,50.00,0,0,7,2,0,100.00,0.00,218
1360,2,35,2018-100mb00000000021-a294dad8e99c11,Umesh Yadav ,https://scores.iplt20.com/ipl/playerimages/Wh23cInkS2171126281221.png,9.0,9,,not out,not out,10,11,6,54.55,1.83,4,0,0,0,1,60.00,11.00,90.91,0,0,,11,0,100.00,0.00,21
1360,2,35,2023-100mb00000002518-9a5f0c5357b311,Spencer Johnson ,https://scores.iplt20.com/ipl/playerimages/81YMDUAVI517112629762518.png,10.0,11,,not out,not out,5,5,3,60.00,1.67,1,0,0,1,0,80.00,5.00,100.00,0,0,,5,0,100.00,0.00,2518
1360,2,35,2020-100mb00000000544-980117aa639c11,Sai Kishore ,https://scores.iplt20.com/ipl/playerimages/6UOmJx4wQI1711263099544.png,,8,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,544
1360,2,35,2019-100mb00000000100-f196053e43f611,Mohit Sharma  (RP),https://scores.iplt20.com/ipl/playerimages/fCTMuvjb7Q1711262710100.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,100
1363,1,19,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli ,https://scores.iplt20.com/ipl/playerimages/a3RNqA3e5J17110081032.png,1.0,2,,not out,not out,83,59,16,27.12,3.69,27,8,0,4,4,48.19,7.38,140.68,0,0,,37,22,62.71,37.29,2
1363,1,19,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis (c),https://scores.iplt20.com/ipl/playerimages/7bYSLKJKQM171100953594.png,2.0,1,Harshit Rana,c Mitchell Starc b Harshit Rana,c Mitchell Starc b Harshit Rana,8,6,3,50.00,2.00,2,0,0,0,1,75.00,6.00,133.33,0,0,5,6,0,100.00,0.00,94
1363,1,19,2020-100mb00000000550-247665a42ff311,Cameron Green ,https://scores.iplt20.com/ipl/playerimages/3pTZg5UXcn1711009401550.png,3.0,5,Andre Russell,b Andre Russell,b Andre Russell,33,21,11,52.38,1.91,3,1,0,4,2,84.85,3.50,157.14,0,0,10,7,14,33.33,66.67,550
1363,1,19,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell ,https://scores.iplt20.com/ipl/playerimages/CfuajTsWdr171100814128.png,4.0,4,Sunil Narine,c Rinku Singh b Sunil Narine,c Rinku Singh b Sunil Narine,28,19,6,31.58,3.17,8,1,0,3,1,64.29,4.75,147.37,0,0,3,8,11,42.11,57.89,28
1363,1,19,2021-100mb00000000597-a0edfee691e511,Rajat Patidar ,https://scores.iplt20.com/ipl/playerimages/etgAYU3yll1711009471597.png,5.0,3,Andre Russell,c Rinku Singh b Andre Russell,c Rinku Singh b Andre Russell,3,4,1,25.00,4.00,3,0,0,0,0,0.00,,75.00,0,0,4,3,1,75.00,25.00,597
1363,1,19,2020-100mb00000000534-1ea324c4639911,Anuj Rawat (wk),https://scores.iplt20.com/ipl/playerimages/33bkamzpo71711009391534.png,6.0,7,Harshit Rana,c Phil Salt b Harshit Rana,c Phil Salt b Harshit Rana,3,3,1,33.33,3.00,1,1,0,0,0,0.00,,100.00,0,0,2,3,0,100.00,0.00,534
1363,1,19,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik  (RP),https://scores.iplt20.com/ipl/playerimages/JCXtEQbAYN171100789113.png,7.0,11,Mitchell Starc,run out (Phil Salt),run out (Phil Salt),20,8,3,37.50,2.67,2,0,0,0,3,90.00,2.67,250.00,0,0,1,8,0,100.00,0.00,13
1363,1,19,2023-100mb00000002034-c2959cc8d5eb11,Vyshak Vijaykumar  (IP),https://scores.iplt20.com/ipl/playerimages/AUUpRARAmG17110081202034.png,,6,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,2034
1363,1,19,2019-100mb00000000229-75a4b0a0516011,Alzarri Joseph ,https://scores.iplt20.com/ipl/playerimages/tvFHwpHaWu1711008131229.png,,8,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,229
1363,1,19,2022-100mb00000001547-613ed5ea54ee11,Mayank Dagar ,https://scores.iplt20.com/ipl/playerimages/kyHFvTvYdV17110079641547.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1547
1363,1,19,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj ,https://scores.iplt20.com/ipl/playerimages/OmiyFl2S9H171100950463.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,63
1363,1,19,2022-100mb00000000978-bc824605a44611,Yash Dayal ,https://scores.iplt20.com/ipl/playerimages/TcWxpwQ09F1711009550978.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,978
1363,2,16,2022-100mb00000001220-372333e3f9f711,Phil Salt (wk),https://scores.iplt20.com/ipl/playerimages/xVEgObedpn17111062871220.png,1.0,2,Vyshak Vijaykumar,c Cameron Green b Vyshak Vijaykumar,c Cameron Green b Vyshak Vijaykumar,30,20,7,35.00,2.86,8,1,0,2,2,66.67,5.00,150.00,0,0,2,19,1,95.00,5.00,1220
1363,2,16,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine ,https://scores.iplt20.com/ipl/playerimages/3SpsGTCTap1711106395156.png,2.0,5,Mayank Dagar,b Mayank Dagar,b Mayank Dagar,47,22,9,40.91,2.44,3,3,0,2,5,80.85,3.14,213.64,0,0,8,20,2,90.91,9.09,156
1363,2,16,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer ,https://scores.iplt20.com/ipl/playerimages/Vlz3yFvFOc1711106555584.png,3.0,3,Yash Dayal,c Virat Kohli b Yash Dayal,c Virat Kohli b Yash Dayal,50,30,10,33.33,3.00,12,1,0,3,4,72.00,4.29,166.67,0,0,1,23,7,76.67,23.33,584
